loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
2545,0, Not Graduate, No,3900000,14600000,2,730,9200000,4000000,14600000,5400000,approved
2546,5, Not Graduate, No,7400000,18000000,2,792,5300000,9400000,19900000,5300000,approved
2547,5, Not Graduate, Yes,5900000,16000000,6,798,15900000,5000000,12300000,3100000,approved
2548,2, Not Graduate, No,1400000,2900000,12,490,600000,1600000,5500000,1300000,rejected
2549,2, Graduate, Yes,1800000,5500000,6,448,2900000,300000,5600000,1300000,rejected
2550,0, Graduate, Yes,1000000,3100000,6,525,1900000,1700000,2800000,1400000,rejected
2551,1, Graduate, No,7400000,19200000,20,415,2200000,4800000,29200000,7000000,rejected
2552,5, Graduate, No,2700000,10600000,16,496,800000,2900000,9700000,2400000,rejected
2553,1, Not Graduate, Yes,3600000,13100000,8,543,2900000,100000,9900000,2700000,rejected
2554,5, Graduate, No,7000000,18400000,12,520,4700000,11900000,17000000,3800000,rejected
2555,4, Not Graduate, Yes,5000000,18000000,14,307,5300000,5600000,12800000,3300000,rejected
2556,2, Graduate, No,1800000,5700000,14,502,1400000,1100000,4400000,1300000,rejected
2557,2, Graduate, Yes,4700000,12000000,6,505,3400000,3800000,18000000,2300000,rejected
2558,2, Not Graduate, Yes,6700000,23100000,4,304,14400000,7100000,24300000,10000000,approved
2559,5, Not Graduate, No,5800000,17500000,10,719,5800000,1900000,12400000,3100000,approved
2560,0, Graduate, Yes,5900000,22700000,18,855,13400000,6300000,14500000,4000000,approved
2561,4, Not Graduate, No,6000000,15800000,18,593,6800000,4800000,13200000,6400000,approved
2562,1, Not Graduate, Yes,700000,1400000,10,523,700000,1100000,1600000,900000,rejected
2563,0, Not Graduate, Yes,3700000,13100000,14,385,10600000,6800000,9200000,4900000,rejected
2564,0, Graduate, Yes,7100000,19300000,6,783,3900000,4800000,21800000,5000000,approved
2565,5, Graduate, Yes,1100000,3900000,2,538,400000,1300000,4300000,1600000,approved
2566,3, Not Graduate, Yes,9500000,20100000,2,506,16800000,800000,32700000,11000000,rejected
2567,4, Not Graduate, Yes,2200000,8600000,2,461,1400000,3000000,4700000,2100000,approved
2568,4, Not Graduate, Yes,5500000,20000000,8,666,3800000,4700000,18000000,7900000,approved
2569,3, Not Graduate, Yes,4400000,16300000,20,561,5500000,8000000,12000000,4000000,approved
2570,5, Not Graduate, No,5000000,10800000,10,345,12300000,5000000,14100000,6300000,rejected
2571,4, Not Graduate, Yes,6100000,12500000,14,862,11300000,1500000,21900000,6800000,approved
2572,3, Not Graduate, No,8100000,22300000,10,686,20400000,8700000,19200000,6200000,approved
2573,4, Graduate, Yes,7000000,19600000,8,708,17600000,2600000,24300000,4500000,approved
2574,4, Not Graduate, No,5600000,14800000,20,656,9600000,9200000,11600000,6500000,approved
2575,4, Graduate, No,1800000,7000000,14,743,2600000,1000000,4500000,1500000,approved
2576,2, Graduate, No,3600000,12100000,14,408,10100000,4200000,13000000,5400000,rejected
2577,5, Graduate, No,600000,1300000,14,408,1000000,300000,1600000,900000,rejected
2578,1, Graduate, Yes,4900000,16500000,12,439,7500000,1400000,10300000,7200000,rejected
2579,3, Graduate, Yes,3000000,7100000,6,415,2000000,5700000,9500000,2500000,rejected
2580,0, Not Graduate, Yes,3800000,10600000,12,490,3300000,6500000,14400000,3100000,rejected
2581,1, Graduate, Yes,7600000,30000000,16,884,13300000,3600000,17200000,10800000,approved
2582,4, Graduate, No,7800000,25400000,18,425,3000000,14000000,30500000,7200000,rejected
2583,0, Graduate, No,6800000,21700000,20,730,17500000,1300000,18600000,3600000,approved
2584,4, Graduate, Yes,5900000,17300000,20,657,1500000,5600000,13000000,4100000,approved
2585,2, Not Graduate, No,4900000,16800000,10,480,2200000,8900000,12600000,2700000,rejected
2586,3, Not Graduate, Yes,1100000,3100000,16,356,1300000,100000,3000000,1600000,rejected
2587,1, Not Graduate, Yes,9800000,36000000,12,629,28000000,4100000,29800000,11200000,approved
2588,1, Graduate, Yes,1200000,4700000,2,667,1100000,300000,4200000,800000,approved
2589,0, Not Graduate, No,4700000,11500000,18,559,7500000,0,18700000,2600000,approved
2590,4, Graduate, No,6700000,16000000,4,791,0,13000000,20700000,5200000,approved
2591,0, Not Graduate, Yes,3700000,11300000,6,538,6200000,400000,10400000,5400000,rejected
2592,2, Graduate, No,7400000,16000000,20,358,16700000,5500000,26800000,4300000,rejected
2593,2, Not Graduate, No,3300000,11700000,14,439,4000000,6300000,8300000,1700000,rejected
2594,2, Graduate, Yes,4800000,15300000,12,503,3300000,4000000,12000000,4300000,rejected
2595,4, Graduate, Yes,4600000,11900000,6,810,11200000,8200000,17500000,5200000,approved
2596,1, Graduate, Yes,8000000,30600000,14,302,12700000,13100000,23900000,6800000,rejected
2597,0, Not Graduate, No,4100000,8800000,18,300,10900000,6400000,8600000,3500000,rejected
2598,4, Not Graduate, No,2600000,7200000,16,612,1300000,1000000,5800000,1400000,approved
2599,3, Not Graduate, No,1300000,5000000,6,686,2700000,2000000,4100000,900000,approved
2600,0, Graduate, Yes,2300000,4900000,12,409,3300000,2400000,4700000,3200000,rejected
2601,5, Graduate, No,300000,900000,6,492,800000,300000,700000,400000,rejected
2602,0, Graduate, Yes,7000000,21700000,20,498,6600000,5500000,14700000,3900000,rejected
2603,3, Not Graduate, Yes,4400000,10900000,18,611,8600000,6300000,8800000,3000000,approved
2604,5, Not Graduate, Yes,5100000,11800000,6,776,7600000,400000,10500000,4400000,approved
2605,1, Not Graduate, No,5900000,13000000,6,779,10800000,11600000,13100000,6600000,approved
2606,3, Graduate, Yes,7800000,27200000,16,560,3600000,8100000,21800000,8600000,approved
2607,4, Graduate, Yes,2200000,5100000,6,308,3200000,2600000,6600000,3100000,rejected
2608,4, Not Graduate, No,5400000,12600000,18,786,300000,2500000,21000000,6600000,approved
2609,1, Not Graduate, No,7400000,29100000,8,597,12100000,4800000,16300000,7000000,approved
2610,4, Graduate, No,5800000,12000000,12,811,9400000,8800000,14200000,3100000,approved
2611,1, Graduate, Yes,5800000,13000000,12,862,11300000,8400000,12000000,3900000,approved
2612,3, Not Graduate, Yes,4800000,14200000,12,369,3200000,200000,14000000,3000000,rejected
2613,1, Not Graduate, Yes,7400000,23900000,4,687,20800000,10900000,26100000,5600000,approved
2614,0, Not Graduate, Yes,9600000,19600000,12,500,21500000,700000,37600000,10900000,rejected
2615,2, Not Graduate, Yes,200000,500000,6,746,400000,0,500000,0,approved
2616,4, Not Graduate, No,700000,2100000,14,619,1900000,700000,2400000,1000000,approved
2617,2, Not Graduate, No,7600000,16700000,20,692,9900000,9600000,25100000,7400000,approved
2618,1, Not Graduate, Yes,1400000,3300000,18,321,900000,1500000,3000000,700000,rejected
2619,2, Not Graduate, Yes,3800000,15000000,14,730,10800000,2900000,10700000,3600000,approved
2620,3, Not Graduate, No,2700000,10800000,6,480,4400000,0,10300000,3500000,rejected
2621,2, Not Graduate, Yes,5000000,10700000,2,753,12600000,9000000,11500000,5700000,approved
2622,4, Graduate, Yes,9000000,28900000,6,637,11300000,1200000,33000000,4800000,approved
2623,3, Graduate, No,3700000,9000000,6,483,9300000,400000,9900000,3600000,rejected
2624,4, Not Graduate, Yes,300000,1100000,4,315,700000,100000,900000,100000,approved
2625,4, Graduate, No,1800000,4100000,8,777,2200000,2500000,3600000,1900000,approved
2626,2, Graduate, No,7900000,17700000,4,402,20900000,11800000,25600000,8400000,rejected
2627,4, Graduate, Yes,2100000,7700000,8,493,4300000,400000,4400000,1300000,rejected
2628,0, Graduate, Yes,900000,3100000,4,355,1700000,100000,3000000,500000,approved
2629,3, Graduate, No,9900000,23600000,18,557,18300000,8600000,23000000,9100000,approved
2630,0, Not Graduate, Yes,5600000,20000000,20,606,7100000,500000,20000000,7600000,approved
2631,1, Not Graduate, Yes,6000000,12200000,16,743,8800000,2600000,20600000,2900000,approved
2632,5, Not Graduate, No,5700000,18400000,4,579,12800000,4000000,17200000,4900000,approved
2633,0, Graduate, Yes,9000000,33100000,20,734,2800000,5900000,25300000,10300000,approved
2634,0, Graduate, No,7300000,16100000,2,490,7600000,1400000,21800000,10700000,rejected
2635,5, Graduate, No,5300000,20500000,16,802,11200000,7100000,21100000,4100000,approved
2636,1, Not Graduate, Yes,3500000,7400000,16,867,500000,6600000,9500000,2100000,approved
2637,0, Not Graduate, No,1000000,2200000,12,302,2200000,400000,3700000,1400000,rejected
2638,0, Not Graduate, No,5100000,19900000,12,867,1800000,7100000,18300000,5700000,approved
2639,0, Graduate, Yes,2900000,9900000,8,312,1800000,4500000,11200000,3700000,rejected
2640,3, Not Graduate, No,7600000,19100000,14,762,14800000,15000000,23500000,7300000,approved
2641,5, Not Graduate, Yes,6000000,14700000,18,462,15400000,9700000,13800000,3500000,rejected
2642,1, Graduate, No,6300000,18200000,18,849,4300000,5800000,15500000,5200000,approved
2643,3, Not Graduate, No,1900000,7400000,18,592,2300000,3000000,6000000,1800000,approved
2644,4, Graduate, No,600000,1400000,4,507,200000,300000,1700000,400000,rejected
2645,2, Not Graduate, Yes,4100000,11400000,14,505,8100000,7500000,10100000,5500000,rejected
2646,0, Not Graduate, Yes,800000,3200000,8,467,900000,400000,3100000,800000,rejected
2647,2, Not Graduate, No,6600000,22900000,16,543,2500000,11000000,26300000,8500000,rejected
2648,4, Graduate, Yes,300000,1100000,12,674,600000,0,800000,200000,approved
2649,3, Graduate, No,6100000,13500000,2,717,15700000,4200000,16100000,3400000,approved
2650,5, Not Graduate, Yes,4800000,17000000,10,666,6800000,5400000,12400000,2900000,approved
2651,4, Not Graduate, No,4500000,17300000,18,830,200000,4200000,12000000,2500000,approved
2652,2, Graduate, No,3800000,9400000,16,383,8300000,500000,9200000,2300000,rejected
2653,2, Graduate, Yes,7000000,18900000,8,584,13000000,13600000,20600000,5000000,approved
2654,2, Not Graduate, No,4400000,14200000,18,799,6300000,7800000,10800000,2400000,approved
2655,5, Graduate, No,5300000,19400000,6,510,14700000,7000000,13600000,3700000,rejected
2656,0, Not Graduate, Yes,2600000,5900000,6,572,5800000,3100000,7300000,3800000,approved
2657,3, Not Graduate, No,3300000,13100000,2,554,6000000,2500000,6700000,3800000,approved
2658,1, Not Graduate, Yes,1200000,4800000,6,344,2900000,1700000,3200000,1300000,rejected
2659,3, Graduate, No,4300000,8600000,8,881,9100000,5200000,15000000,5500000,approved
2660,0, Not Graduate, Yes,8400000,27200000,10,514,2500000,6400000,20100000,7200000,rejected
2661,0, Graduate, No,600000,1800000,18,796,1000000,700000,1200000,500000,approved
2662,2, Graduate, Yes,4700000,16200000,12,802,2300000,5400000,14800000,6700000,approved
2663,3, Graduate, No,4200000,12500000,20,375,1300000,5100000,10900000,2400000,rejected
2664,2, Graduate, No,4300000,14700000,2,871,4100000,7300000,13900000,4400000,approved
2665,0, Not Graduate, No,800000,2900000,2,439,100000,900000,2700000,1200000,approved
2666,0, Not Graduate, Yes,9300000,32000000,8,438,24800000,6400000,34900000,12400000,rejected
2667,5, Not Graduate, No,6200000,13700000,2,468,3300000,12300000,13900000,5500000,rejected
2668,3, Graduate, Yes,3500000,10200000,12,645,10400000,5700000,10000000,2400000,approved
2669,2, Graduate, Yes,3600000,9200000,18,700,4400000,1800000,10700000,3500000,approved
2670,5, Graduate, Yes,9500000,36700000,16,348,3500000,2200000,31600000,11400000,rejected
2671,5, Graduate, Yes,600000,1400000,10,877,1400000,400000,2000000,700000,approved
2672,0, Not Graduate, Yes,3800000,14900000,6,899,7800000,600000,12400000,2800000,approved
2673,3, Graduate, Yes,1400000,3500000,12,610,1200000,600000,3800000,1400000,approved
2674,1, Not Graduate, No,6300000,23900000,4,742,1500000,7100000,21800000,4300000,approved
2675,1, Not Graduate, Yes,2800000,6600000,18,801,4000000,4900000,7100000,3700000,approved
2676,4, Graduate, Yes,5400000,17100000,2,533,13800000,5100000,12200000,4700000,approved
2677,3, Not Graduate, Yes,6300000,23900000,16,656,12700000,9300000,15200000,5100000,approved
2678,3, Graduate, Yes,3900000,14300000,18,785,10900000,7600000,13900000,4900000,approved
2679,2, Graduate, Yes,4200000,15700000,2,332,7000000,700000,13300000,3000000,approved
2680,0, Graduate, No,3100000,8100000,18,768,400000,1600000,11600000,2400000,approved
2681,1, Graduate, No,3400000,8600000,6,640,7700000,1000000,7800000,4400000,approved
2682,4, Not Graduate, No,1500000,3100000,6,885,100000,2800000,3800000,1900000,approved
2683,3, Not Graduate, Yes,900000,2000000,18,772,2300000,700000,3500000,800000,approved
2684,4, Graduate, Yes,7800000,25600000,4,665,1000000,2300000,27300000,8200000,approved
2685,1, Not Graduate, Yes,3500000,10500000,20,454,8300000,4000000,7600000,2100000,rejected
2686,1, Not Graduate, No,8400000,32500000,14,698,20600000,5900000,17300000,12200000,approved
2687,4, Not Graduate, Yes,6400000,21300000,20,332,3600000,9100000,16200000,8000000,rejected
2688,1, Not Graduate, No,9600000,28300000,6,536,18700000,9300000,27300000,6000000,rejected
2689,5, Not Graduate, Yes,2100000,6500000,10,796,2400000,2800000,7300000,2700000,approved
2690,2, Not Graduate, Yes,6000000,19900000,8,486,12100000,8100000,20100000,6600000,rejected
2691,0, Not Graduate, Yes,8300000,16800000,18,422,8000000,10600000,23300000,11400000,rejected
2692,1, Not Graduate, Yes,5300000,18500000,6,501,6700000,8600000,16600000,4300000,rejected
2693,1, Not Graduate, Yes,9700000,23500000,4,666,15100000,9400000,23300000,8000000,approved
2694,3, Not Graduate, Yes,8200000,16500000,18,371,19000000,1200000,18500000,8200000,rejected
2695,5, Graduate, No,3400000,6900000,14,312,1800000,400000,10300000,3800000,rejected
2696,5, Graduate, No,2800000,11000000,12,753,3900000,4600000,10700000,2400000,approved
2697,0, Not Graduate, Yes,2400000,5200000,16,740,6300000,1000000,7500000,2900000,approved
2698,1, Graduate, No,8200000,24000000,4,366,10900000,15200000,25200000,10400000,rejected
2699,4, Not Graduate, No,4200000,11100000,8,526,11600000,200000,16800000,4900000,rejected
2700,4, Graduate, Yes,5500000,14800000,10,354,16000000,3400000,21200000,7700000,rejected
2701,5, Not Graduate, Yes,2900000,6300000,6,719,7900000,1600000,8000000,1600000,approved
2702,5, Not Graduate, No,6300000,20100000,12,774,15600000,11800000,16200000,5800000,approved
2703,5, Not Graduate, Yes,9700000,29100000,18,732,4700000,7400000,35600000,12400000,approved
2704,1, Not Graduate, No,6500000,16000000,6,862,2000000,0,24000000,9700000,approved
2705,5, Not Graduate, No,4900000,10800000,18,613,6800000,800000,14500000,5300000,approved
2706,5, Graduate, Yes,6900000,16500000,6,447,4100000,400000,14100000,6600000,rejected
2707,4, Not Graduate, Yes,1100000,3000000,4,730,300000,600000,3600000,1100000,approved
2708,2, Not Graduate, Yes,7800000,29600000,14,568,-100000,8600000,27000000,7200000,approved
2709,2, Graduate, Yes,8200000,23600000,6,495,23000000,10600000,27200000,6100000,rejected
2710,5, Not Graduate, Yes,6700000,23600000,14,854,3000000,3300000,19400000,7500000,approved
2711,3, Graduate, Yes,7400000,15200000,10,548,16700000,12800000,19300000,4800000,rejected
2712,1, Not Graduate, No,1200000,2700000,14,779,600000,2200000,2400000,600000,approved
2713,0, Not Graduate, No,9500000,24800000,2,564,17400000,16000000,19600000,12000000,approved
2714,5, Not Graduate, Yes,4000000,8200000,2,571,3500000,7700000,9500000,4400000,approved
2715,0, Not Graduate, Yes,8600000,32600000,8,778,21500000,14100000,33600000,11000000,approved
2716,4, Graduate, Yes,9100000,28400000,12,808,25800000,11800000,19300000,9700000,approved
2717,0, Not Graduate, Yes,7100000,18600000,20,770,19200000,13100000,23100000,5100000,approved
2718,0, Not Graduate, No,9000000,28400000,4,612,0,7200000,26900000,13200000,approved
2719,3, Graduate, Yes,1400000,2700000,14,819,1200000,1500000,4000000,1300000,approved
2720,1, Graduate, No,8800000,20200000,6,627,24200000,16100000,17600000,11900000,approved
2721,3, Not Graduate, Yes,5400000,14700000,4,359,12300000,9900000,15100000,6100000,rejected
2722,1, Graduate, No,6100000,19100000,6,341,5700000,5900000,12400000,6300000,rejected
2723,1, Graduate, No,1000000,3600000,4,570,1000000,1300000,3700000,1000000,approved
2724,3, Graduate, Yes,7700000,18100000,20,736,7800000,14500000,29100000,10000000,approved
2725,1, Graduate, Yes,6100000,12900000,2,302,8900000,7500000,15600000,7200000,rejected
2726,2, Not Graduate, Yes,7700000,21000000,12,420,16100000,4300000,27400000,10500000,rejected
2727,4, Graduate, Yes,4700000,12000000,2,416,5800000,8200000,13000000,6800000,rejected
2728,2, Graduate, Yes,9100000,34800000,20,836,21300000,10900000,30600000,9900000,approved
2729,0, Graduate, Yes,5800000,12700000,12,528,8400000,7300000,19600000,7600000,rejected
2730,4, Not Graduate, No,8500000,24900000,2,405,1900000,400000,21700000,11400000,rejected
2731,2, Graduate, Yes,9900000,33400000,14,783,16600000,16100000,21000000,9500000,approved
2732,4, Not Graduate, Yes,2000000,4000000,10,636,2100000,0,4000000,1700000,approved
2733,1, Not Graduate, Yes,5000000,16800000,6,711,6300000,7600000,16000000,3200000,approved
2734,1, Graduate, Yes,3200000,11800000,16,848,5500000,3200000,7500000,2300000,approved
2735,1, Not Graduate, Yes,8000000,27800000,8,804,7900000,1600000,27100000,11800000,approved
2736,0, Not Graduate, Yes,1200000,2800000,14,892,3200000,100000,3300000,1700000,approved
2737,2, Not Graduate, Yes,5800000,22800000,14,696,12100000,200000,20800000,4800000,approved
2738,1, Graduate, No,2500000,7600000,20,888,7400000,4200000,6400000,1900000,approved
2739,1, Not Graduate, Yes,600000,1400000,10,699,400000,500000,1300000,800000,approved
2740,5, Graduate, No,4900000,13000000,10,865,13300000,3700000,14700000,6500000,approved
2741,2, Graduate, Yes,9400000,37300000,14,383,7800000,15900000,27100000,7700000,rejected
2742,2, Graduate, No,5300000,19300000,16,368,14700000,400000,11600000,3700000,rejected
2743,5, Not Graduate, No,5100000,15800000,4,607,6000000,7700000,12600000,7000000,approved
2744,4, Not Graduate, Yes,2900000,8900000,18,827,400000,3400000,11200000,1600000,approved
